Customer_ID,Age,Is_Senior,Marital_Status,Credit_Score,Region
888,34,0,Married,714,Urban
889,48,0,Married,688,Urban
890,56,1,Single,709,Suburban
891,52,0,Married,766,Urban
892,47,0,Single,770,Urban
893,56,1,Married,718,Urban
894,57,1,Married,850,Urban
895,60,1,Single,668,Rural
896,49,0,Single,758,Suburban
897,37,0,Married,707,Suburban
898,42,0,Married,651,Urban
899,58,1,Married,716,Suburban
900,27,0,Married,615,Suburban
901,45,0,Widowed,773,Urban
902,34,0,Divorced,689,Urban
903,40,0,Married,640,Rural
904,59,1,Married,640,Suburban
905,42,0,Widowed,772,Urban
906,40,0,Single,687,Urban
907,19,0,Single,789,Suburban
908,51,0,Single,726,Rural
909,49,0,Married,668,Suburban
910,72,1,Married,665,Rural
911,35,0,Widowed,713,Rural
912,43,0,Single,781,Suburban
913,43,0,Married,663,Urban
914,63,1,Married,733,Suburban
915,38,0,Married,714,Urban
916,44,0,Single,686,Suburban
917,49,0,Married,708,Urban
918,42,0,Married,705,Urban
919,33,0,Widowed,670,Urban
920,42,0,Married,701,Urban
921,56,1,Married,685,Urban
922,24,0,Married,705,Rural
923,41,0,Married,703,Urban
924,29,0,Married,662,Urban
925,57,1,Widowed,665,Urban
926,18,0,Single,711,Suburban
927,31,0,Married,763,Urban
928,45,0,Married,828,Rural
929,63,1,Single,654,Urban
930,39,0,Married,701,Urban
931,31,0,Married,672,Urban
932,68,1,Widowed,720,Urban
933,18,0,Married,745,Suburban
934,18,0,Married,698,Suburban
935,46,0,Married,667,Urban
936,32,0,Married,744,Urban
937,24,0,Married,781,Urban
938,50,0,Married,660,Suburban
939,43,0,Married,735,Urban
940,31,0,Single,817,Urban
941,20,0,Married,769,Urban
942,53,0,Married,648,Urban
943,49,0,Single,651,Urban
944,38,0,Divorced,685,Urban
945,67,1,Married,752,Suburban
946,23,0,Married,713,Urban
947,18,0,Married,736,Urban
948,29,0,Single,693,Suburban
949,39,0,Married,773,Suburban
950,43,0,Married,712,Urban
951,36,0,Married,716,Suburban
952,45,0,Married,756,Urban
953,21,0,Married,741,Suburban
954,61,1,Married,634,Urban
955,38,0,Divorced,695,Urban
956,56,1,Single,607,Urban
957,45,0,Married,677,Urban
958,46,0,Married,667,Urban
959,48,0,Married,715,Suburban
960,46,0,Married,742,Urban
961,49,0,Divorced,737,Suburban
962,59,1,Widowed,594,Urban
963,42,0,Married,650,Rural
964,50,0,Married,751,Rural
965,38,0,Married,645,Rural
966,61,1,Single,765,Suburban
967,29,0,Single,699,Suburban
968,67,1,Divorced,725,Suburban
969,39,0,Single,687,Rural
970,18,0,Married,735,Rural
971,41,0,Single,739,Suburban
972,29,0,Single,654,Rural
973,52,0,Single,775,Urban
974,30,0,Married,685,Rural
975,33,0,Single,730,Rural
976,18,0,Single,746,Rural
977,33,0,Single,697,Urban
978,18,0,Single,725,Urban
979,18,0,Single,677,Urban
980,51,0,Single,766,Urban
981,51,0,Single,696,Suburban
982,46,0,Single,620,Suburban
983,25,0,Married,776,Rural
984,39,0,Married,850,Suburban
985,39,0,Married,692,Urban
986,22,0,Single,684,Suburban
987,62,1,Single,635,Rural
988,53,0,Widowed,681,Rural
989,36,0,Married,791,Rural
990,40,0,Married,648,Rural
991,43,0,Married,750,Suburban
992,18,0,Married,712,Urban
993,36,0,Single,755,Urban
994,29,0,Married,747,Urban
995,24,0,Single,714,Urban
996,35,0,Single,836,Suburban
997,66,1,Married,733,Urban
998,49,0,Divorced,657,Suburban
999,31,0,Married,724,Rural
1000,48,0,Married,741,Urban
1001,60,1,Divorced,780,Urban
1002,53,0,Divorced,772,Urban
1003,40,0,Married,799,Suburban
1004,30,0,Married,761,Suburban
1005,50,0,Married,723,Urban
1006,45,0,Married,671,Rural
1007,53,0,Widowed,696,Urban
1008,49,0,Single,733,Suburban
1009,55,1,Married,640,Urban
1010,31,0,Divorced,704,Urban
1011,59,1,Married,779,Urban
1012,42,0,Married,673,Rural
1013,71,1,Widowed,733,Urban
1014,29,0,Divorced,721,Suburban
1015,66,1,Divorced,677,Urban
1016,42,0,Single,675,Suburban
1017,30,0,Single,745,Urban
1018,32,0,Married,744,Suburban
1019,35,0,Single,720,Suburban
1020,46,0,Widowed,790,Suburban
1021,47,0,Married,692,Urban
1022,31,0,Single,701,Urban
1023,39,0,Married,689,Urban
1024,72,1,Married,747,Rural
1025,65,1,Single,744,Rural
1026,46,0,Married,602,Urban
1027,40,0,Single,714,Suburban
1028,41,0,Married,711,Rural
1029,49,0,Widowed,700,Urban
1030,24,0,Married,781,Suburban
1031,36,0,Married,680,Rural
1032,18,0,Married,703,Urban
1033,45,0,Widowed,708,Suburban
1034,49,0,Single,715,Suburban
1035,32,0,Single,673,Urban
1036,63,1,Married,746,Rural
1037,21,0,Married,586,Urban
1038,18,0,Married,661,Suburban
1039,43,0,Single,662,Urban
1040,55,1,Married,764,Rural
1041,65,1,Widowed,732,Suburban
1042,33,0,Single,744,Rural
1043,56,1,Married,719,Urban
1044,39,0,Married,756,Urban
1045,37,0,Single,710,Urban
1046,53,0,Married,734,Urban
1047,49,0,Married,674,Rural
1048,18,0,Married,745,Suburban
1049,62,1,Single,724,Urban
1050,60,1,Single,723,Rural
1051,30,0,Married,711,Urban
1052,45,0,Married,763,Urban
1053,47,0,Married,703,Rural
1054,43,0,Single,697,Urban
1055,31,0,Married,607,Suburban
1056,29,0,Married,688,Urban
1057,39,0,Widowed,636,Urban
1058,57,1,Widowed,657,Suburban
1059,48,0,Widowed,738,Urban
1060,34,0,Divorced,640,Suburban
1061,51,0,Married,682,Suburban
1062,18,0,Married,702,Suburban
1063,57,1,Married,745,Rural
1064,18,0,Married,741,Rural
1065,34,0,Widowed,653,Suburban
1066,23,0,Single,671,Rural
1067,20,0,Single,727,Rural
1068,57,1,Married,692,Urban
1069,32,0,Widowed,683,Rural
1070,45,0,Divorced,726,Rural
1071,39,0,Married,699,Suburban
1072,47,0,Divorced,689,Urban
1073,41,0,Married,632,Urban
1074,20,0,Married,645,Suburban
1075,54,0,Single,723,Suburban
1076,32,0,Single,634,Urban
1077,18,0,Married,643,Suburban
1078,33,0,Married,667,Suburban
1079,62,1,Widowed,693,Urban
1080,52,0,Single,760,Suburban
1081,34,0,Single,710,Suburban
1082,34,0,Married,758,Rural
1083,35,0,Married,697,Suburban
1084,71,1,Married,808,Rural
1085,45,0,Married,607,Rural
1086,46,0,Married,735,Urban
1087,55,1,Married,749,Urban
1088,43,0,Single,721,Suburban
1089,36,0,Married,672,Urban
1090,37,0,Divorced,702,Urban
1091,38,0,Married,626,Rural
1092,39,0,Married,694,Urban
1093,50,0,Married,691,Urban
1094,40,0,Married,677,Rural
1095,50,0,Married,712,Urban
1096,38,0,Widowed,670,Urban
1097,41,0,Single,748,Urban
1098,18,0,Married,694,Rural
1099,53,0,Married,768,Rural
1100,45,0,Single,780,Suburban
1101,54,0,Single,672,Urban
1102,18,0,Married,663,Urban
1103,71,1,Single,685,Suburban
1104,37,0,Divorced,720,Urban
1105,56,1,Single,660,Rural
1106,24,0,Divorced,736,Urban
1107,49,0,Divorced,670,Suburban
1108,24,0,Widowed,738,Rural
1109,30,0,Married,786,Suburban
1110,68,1,Single,729,Suburban
1111,37,0,Single,793,Urban
1112,43,0,Single,700,Urban
1113,53,0,Widowed,669,Rural
1114,47,0,Married,762,Urban
1115,42,0,Married,739,Suburban
1116,45,0,Married,730,Urban
1117,76,1,Married,709,Suburban
1118,39,0,Married,712,Urban
1119,43,0,Single,697,Urban
1120,55,1,Married,693,Urban
1121,56,1,Single,777,Suburban
1122,57,1,Single,725,Suburban
1123,49,0,Married,794,Urban
1124,22,0,Married,691,Rural
1125,64,1,Single,629,Urban
1126,22,0,Single,700,Rural
1127,44,0,Divorced,822,Rural
1128,28,0,Divorced,745,Rural
1129,39,0,Widowed,752,Urban
1130,44,0,Single,731,Urban
1131,44,0,Widowed,716,Suburban
1132,46,0,Divorced,754,Urban
1133,64,1,Divorced,730,Suburban
1134,46,0,Married,682,Suburban
1135,36,0,Widowed,729,Rural
1136,54,0,Married,696,Urban
1137,57,1,Single,769,Rural
1138,21,0,Married,741,Urban
1139,48,0,Married,717,Suburban
1140,50,0,Married,694,Urban
1141,35,0,Married,699,Suburban
1142,60,1,Married,751,Suburban
1143,37,0,Divorced,769,Suburban
1144,41,0,Married,725,Suburban
1145,37,0,Married,619,Urban
1146,40,0,Married,691,Rural
1147,23,0,Single,713,Urban
1148,18,0,Married,714,Urban
1149,63,1,Married,717,Suburban
1150,27,0,Married,713,Suburban
1151,25,0,Single,686,Urban
1152,18,0,Married,673,Urban
1153,30,0,Married,686,Suburban
1154,20,0,Married,653,Urban
1155,64,1,Widowed,632,Urban
1156,55,1,Married,642,Urban
1157,29,0,Single,686,Urban
1158,73,1,Married,706,Urban
1159,54,0,Married,707,Suburban
1160,35,0,Married,689,Urban
1161,18,0,Married,743,Urban
1162,74,1,Married,627,Urban
1163,19,0,Married,741,Rural
1164,18,0,Married,739,Urban
1165,55,1,Single,733,Rural
1166,76,1,Widowed,716,Suburban
1167,60,1,Married,755,Urban
1168,48,0,Single,701,Urban
1169,48,0,Widowed,654,Urban
1170,52,0,Divorced,751,Suburban
1171,51,0,Married,673,Rural
1172,44,0,Single,627,Urban
1173,41,0,Married,671,Urban
1174,39,0,Single,726,Urban
1175,28,0,Married,787,Urban
1176,35,0,Married,704,Suburban
1177,18,0,Married,767,Rural
1178,38,0,Married,708,Urban
1179,25,0,Single,758,Urban
1180,23,0,Married,719,Urban
1181,42,0,Single,699,Suburban
1182,60,1,Married,747,Suburban
1183,53,0,Married,705,Urban
1184,18,0,Single,763,Rural
1185,25,0,Widowed,684,Urban
1186,54,0,Married,686,Urban
1187,25,0,Married,667,Rural
1188,36,0,Divorced,696,Suburban
1189,48,0,Married,668,Suburban
1190,25,0,Divorced,750,Urban
1191,41,0,Single,708,Suburban
1192,19,0,Married,714,Urban
1193,30,0,Married,672,Urban
1194,44,0,Married,663,Urban
1195,18,0,Married,764,Urban
1196,46,0,Divorced,686,Urban
1197,39,0,Single,755,Urban
1198,48,0,Single,633,Urban
1199,43,0,Single,646,Rural
1200,60,1,Married,666,Suburban
1201,41,0,Single,675,Urban
1202,33,0,Married,765,Suburban
1203,41,0,Single,754,Urban
1204,48,0,Married,684,Suburban
1205,40,0,Single,689,Suburban
1206,40,0,Divorced,704,Rural
1207,29,0,Married,779,Suburban
1208,30,0,Married,837,Urban
1209,18,0,Single,729,Rural
1210,66,1,Married,694,Rural
1211,21,0,Single,795,Urban
1212,29,0,Widowed,827,Urban
1213,29,0,Married,708,Suburban
1214,53,0,Married,761,Urban
1215,35,0,Single,717,Suburban
1216,58,1,Married,716,Suburban
1217,29,0,Married,730,Urban
1218,44,0,Widowed,668,Rural
1219,27,0,Single,723,Suburban
1220,72,1,Married,779,Urban
1221,22,0,Married,696,Suburban
1222,44,0,Single,671,Rural
1223,49,0,Single,732,Suburban
1224,46,0,Divorced,645,Urban
1225,37,0,Married,721,Suburban
1226,38,0,Widowed,725,Urban
1227,40,0,Single,677,Suburban
1228,37,0,Single,722,Urban
1229,54,0,Single,761,Rural
1230,73,1,Married,701,Urban
1231,31,0,Widowed,644,Urban
1232,19,0,Married,682,Suburban
1233,38,0,Married,691,Urban
1234,78,1,Divorced,773,Rural
1235,27,0,Single,668,Urban
1236,64,1,Divorced,690,Urban
1237,65,1,Single,706,Urban
1238,31,0,Married,657,Urban
1239,48,0,Widowed,608,Rural
1240,64,1,Married,611,Suburban
1241,34,0,Divorced,651,Urban
1242,36,0,Married,730,Suburban
1243,31,0,Divorced,702,Suburban
1244,24,0,Married,707,Suburban
1245,30,0,Single,657,Rural
1246,21,0,Divorced,697,Rural
1247,40,0,Married,674,Urban
1248,28,0,Single,670,Suburban
1249,43,0,Divorced,766,Urban
1250,18,0,Single,761,Urban
1251,44,0,Widowed,750,Suburban
1252,52,0,Married,734,Rural
1253,18,0,Married,743,Urban
1254,45,0,Married,822,Rural
1255,58,1,Married,714,Urban
1256,21,0,Married,729,Suburban
1257,65,1,Single,803,Urban
1258,46,0,Married,826,Suburban
1259,29,0,Married,695,Rural
1260,39,0,Married,827,Urban
1261,48,0,Divorced,650,Suburban
1262,41,0,Single,626,Urban
1263,48,0,Married,665,Suburban
1264,26,0,Divorced,668,Rural
1265,42,0,Married,759,Urban
1266,18,0,Single,786,Urban
1267,38,0,Single,690,Urban
1268,26,0,Married,760,Urban
1269,28,0,Single,676,Urban
1270,58,1,Single,684,Urban
1271,56,1,Married,819,Urban
1272,49,0,Divorced,801,Urban
1273,23,0,Married,687,Urban
1274,35,0,Married,651,Urban
1275,58,1,Married,780,Suburban
1276,42,0,Married,705,Rural
1277,74,1,Married,808,Rural
1278,45,0,Widowed,699,Rural
1279,42,0,Married,620,Rural
1280,35,0,Married,678,Urban
1281,42,0,Single,763,Urban
1282,37,0,Divorced,760,Suburban
1283,50,0,Widowed,737,Urban
1284,54,0,Single,752,Urban
1285,28,0,Widowed,686,Suburban
1286,20,0,Single,782,Urban
1287,18,0,Single,735,Urban
1288,47,0,Single,713,Urban
1289,23,0,Married,680,Suburban
1290,18,0,Married,659,Suburban
1291,45,0,Single,737,Urban
1292,77,1,Married,753,Suburban
1293,39,0,Married,653,Urban
1294,52,0,Single,705,Urban
1295,41,0,Widowed,751,Urban
1296,38,0,Married,669,Rural
1297,53,0,Single,707,Rural
1298,35,0,Single,734,Urban
1299,44,0,Widowed,761,Rural
1300,44,0,Widowed,727,Urban
1301,29,0,Single,743,Suburban
1302,54,0,Single,771,Suburban
1303,37,0,Married,758,Suburban
1304,28,0,Single,718,Suburban
1305,48,0,Single,696,Suburban
1306,26,0,Divorced,748,Urban
1307,40,0,Single,671,Urban
1308,39,0,Married,682,Suburban
1309,56,1,Single,801,Suburban
1310,47,0,Married,743,Rural
1311,39,0,Married,818,Suburban
1312,52,0,Married,791,Rural
1313,60,1,Married,703,Urban
1314,48,0,Divorced,785,Urban
1315,40,0,Married,716,Urban
1316,20,0,Married,762,Urban
1317,24,0,Widowed,747,Urban
1318,35,0,Married,727,Rural
1319,30,0,Married,753,Suburban
1320,37,0,Married,667,Suburban
1321,40,0,Married,743,Urban
1322,47,0,Married,601,Suburban
1323,38,0,Married,749,Urban
1324,47,0,Single,791,Suburban
1325,40,0,Married,616,Suburban
1326,18,0,Married,600,Urban
1327,25,0,Divorced,721,Urban
1328,37,0,Married,763,Rural
1329,21,0,Widowed,753,Suburban
1330,48,0,Married,671,Urban
1331,62,1,Married,741,Suburban
1332,58,1,Single,658,Urban
1333,36,0,Married,682,Urban
1334,62,1,Married,782,Rural
1335,42,0,Single,748,Rural
1336,34,0,Married,756,Rural
1337,30,0,Single,701,Urban
1338,35,0,Widowed,793,Rural
1339,34,0,Married,737,Rural
1340,42,0,Single,742,Suburban
1341,42,0,Single,814,Suburban
1342,40,0,Widowed,759,Urban
1343,46,0,Divorced,757,Rural
1344,57,1,Widowed,695,Urban
1345,54,0,Married,683,Urban
1346,18,0,Single,763,Urban
1347,18,0,Married,697,Rural
1348,54,0,Married,695,Urban
1349,19,0,Single,768,Rural
1350,36,0,Married,727,Urban
1351,22,0,Widowed,718,Urban
1352,18,0,Married,713,Urban
1353,48,0,Divorced,713,Rural
1354,51,0,Married,731,Urban
1355,31,0,Married,741,Urban
1356,18,0,Married,621,Urban
1357,31,0,Single,714,Rural
1358,45,0,Married,661,Rural
1359,18,0,Single,714,Urban
1360,42,0,Married,770,Urban
1361,39,0,Married,590,Urban
1362,48,0,Married,726,Urban
1363,41,0,Married,684,Urban
1364,25,0,Divorced,747,Rural
1365,57,1,Divorced,624,Rural
1366,37,0,Married,809,Suburban
1367,39,0,Single,670,Suburban
1368,26,0,Single,711,Rural
1369,33,0,Married,618,Urban
1370,26,0,Married,631,Urban
1371,37,0,Single,637,Urban
1372,65,1,Married,696,Rural
1373,19,0,Married,754,Rural
1374,18,0,Married,752,Suburban
1375,62,1,Single,770,Urban
1376,36,0,Married,736,Rural
1377,29,0,Married,705,Rural
1378,55,1,Married,688,Urban
1379,30,0,Married,734,Urban
1380,67,1,Married,683,Urban
1381,50,0,Widowed,775,Rural
1382,32,0,Married,636,Urban
1383,72,1,Single,793,Rural
1384,30,0,Married,793,Rural
1385,51,0,Single,672,Rural
1386,44,0,Single,772,Urban
1387,59,1,Married,711,Rural
1388,63,1,Divorced,723,Urban
1389,40,0,Married,745,Suburban
1390,28,0,Divorced,726,Rural
1391,46,0,Married,678,Rural
1392,29,0,Widowed,729,Suburban
1393,70,1,Single,728,Suburban
1394,42,0,Widowed,812,Suburban
1395,34,0,Single,691,Urban
1396,42,0,Married,700,Suburban
1397,19,0,Single,693,Urban
1398,25,0,Divorced,730,Urban
1399,58,1,Widowed,708,Suburban
1400,30,0,Married,710,Rural
1401,24,0,Single,617,Urban
1402,48,0,Married,740,Urban
1403,57,1,Single,756,Urban
1404,50,0,Married,675,Rural
1405,54,0,Married,693,Rural
1406,28,0,Widowed,730,Urban
1407,18,0,Married,768,Urban
1408,62,1,Single,811,Urban
1409,35,0,Single,778,Urban
1410,36,0,Married,709,Suburban
1411,59,1,Married,706,Rural
1412,48,0,Single,643,Suburban
1413,46,0,Married,716,Urban
1414,72,1,Divorced,730,Urban
1415,30,0,Widowed,740,Urban
1416,53,0,Married,694,Suburban
1417,40,0,Married,687,Suburban
1418,44,0,Married,762,Urban
1419,62,1,Single,713,Urban
1420,47,0,Married,720,Urban
1421,48,0,Married,758,Suburban
1422,56,1,Single,665,Urban
1423,34,0,Widowed,705,Urban
1424,27,0,Married,662,Urban
1425,24,0,Married,689,Suburban
1426,18,0,Married,721,Rural
1427,70,1,Single,707,Urban
1428,23,0,Single,662,Rural
1429,36,0,Single,716,Suburban
1430,35,0,Widowed,785,Urban
1431,44,0,Single,668,Urban
1432,52,0,Divorced,674,Suburban
1433,52,0,Single,708,Urban
1434,31,0,Single,730,Rural
1435,37,0,Married,673,Urban
1436,44,0,Married,667,Urban
1437,36,0,Single,717,Suburban
1438,64,1,Married,736,Rural
1439,47,0,Single,748,Rural
1440,51,0,Married,730,Suburban
1441,49,0,Divorced,688,Rural
1442,57,1,Married,759,Suburban
1443,42,0,Divorced,683,Suburban
1444,20,0,Single,649,Urban
1445,45,0,Married,592,Urban
1446,30,0,Single,703,Urban
1447,32,0,Married,766,Urban
1448,48,0,Married,700,Urban
1449,58,1,Married,729,Suburban
1450,40,0,Married,725,Urban
1451,44,0,Widowed,709,Suburban
1452,65,1,Married,713,Urban
1453,43,0,Single,720,Urban
1454,79,1,Married,624,Urban
1455,48,0,Single,666,Urban
1456,18,0,Married,776,Urban
1457,51,0,Single,722,Suburban
1458,45,0,Single,678,Urban
1459,59,1,Single,698,Suburban
1460,50,0,Married,698,Suburban
1461,37,0,Single,711,Urban
1462,21,0,Married,850,Urban
1463,36,0,Married,675,Suburban
1464,27,0,Married,651,Urban
1465,31,0,Married,713,Urban
1466,48,0,Married,649,Urban
1467,65,1,Single,794,Rural
1468,45,0,Married,721,Suburban
1469,22,0,Married,782,Urban
1470,46,0,Married,700,Rural
1471,57,1,Single,785,Suburban
1472,30,0,Single,678,Suburban
1473,37,0,Married,674,Urban
1474,40,0,Single,732,Urban
1475,28,0,Single,758,Urban
1476,49,0,Married,676,Urban
1477,38,0,Single,709,Urban
1478,46,0,Single,794,Urban
1479,26,0,Single,603,Urban
1480,33,0,Married,741,Suburban
1481,50,0,Married,728,Suburban
1482,34,0,Married,645,Urban
1483,65,1,Single,784,Rural
1484,34,0,Divorced,579,Urban
1485,43,0,Married,705,Urban
1486,53,0,Married,731,Rural
1487,18,0,Single,773,Urban
1488,18,0,Single,764,Urban
1489,18,0,Single,753,Suburban
1490,58,1,Single,746,Suburban
1491,31,0,Divorced,690,Rural
1492,78,1,Married,850,Rural
1493,31,0,Married,627,Urban
1494,42,0,Married,732,Urban
1495,63,1,Single,692,Suburban
1496,70,1,Married,774,Suburban
1497,70,1,Married,784,Rural
1498,58,1,Married,763,Rural
1499,55,1,Married,643,Urban
1500,48,0,Divorced,661,Suburban
1501,51,0,Married,695,Suburban
1502,31,0,Married,773,Urban
1503,27,0,Single,815,Suburban
1504,39,0,Married,690,Urban
1505,37,0,Single,742,Suburban
1506,33,0,Divorced,718,Suburban
1507,50,0,Widowed,721,Urban
1508,54,0,Divorced,686,Urban
1509,41,0,Married,716,Rural
1510,62,1,Single,709,Suburban
1511,22,0,Married,632,Rural
1512,37,0,Married,667,Suburban
1513,29,0,Married,724,Urban
1514,18,0,Married,768,Suburban
1515,38,0,Divorced,758,Urban
1516,38,0,Married,727,Urban
1517,62,1,Single,677,Rural
1518,49,0,Married,747,Urban
1519,24,0,Married,758,Urban
1520,67,1,Widowed,679,Urban
1521,58,1,Married,670,Urban
1522,48,0,Single,684,Suburban
1523,36,0,Married,722,Urban
1524,25,0,Married,634,Urban
1525,34,0,Married,760,Urban
1526,56,1,Divorced,721,Urban
1527,68,1,Married,669,Rural
1528,63,1,Married,764,Urban
1529,32,0,Married,714,Suburban
1530,23,0,Single,742,Urban
1531,42,0,Single,758,Suburban
1532,18,0,Single,769,Suburban
1533,44,0,Married,634,Urban
1534,37,0,Divorced,721,Suburban
1535,33,0,Single,788,Rural
1536,18,0,Single,619,Urban
1537,47,0,Divorced,720,Urban
1538,32,0,Single,774,Rural
1539,22,0,Married,700,Rural
1540,18,0,Single,722,Urban
1541,39,0,Widowed,673,Rural
1542,66,1,Married,709,Rural
1543,64,1,Married,720,Suburban
1544,33,0,Widowed,720,Urban
1545,30,0,Married,738,Suburban
1546,47,0,Divorced,620,Urban
1547,25,0,Married,736,Rural
1548,44,0,Married,667,Suburban
1549,51,0,Married,623,Suburban
1550,58,1,Married,747,Rural
