Claims_ID,Customer_ID,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Safe_Driver_Discount,Total_Discounts,Conversion_Status,Time_to_Conversion
C511,511,0,High,0,Full Coverage,0,0,1,2
C512,512,1,Low,50,Full Coverage,1,50,1,3
C513,513,0,Low,0,Liability-Only,0,0,0,99
C514,514,0,Low,0,Liability-Only,0,0,1,13
C515,515,1,Low,50,Full Coverage,0,0,1,2
C516,516,2,Low,100,Full Coverage,0,50,0,99
C517,517,1,Low,50,Full Coverage,0,0,1,8
C518,518,0,Medium,0,Liability-Only,0,50,0,99
C519,519,0,Low,0,Liability-Only,1,100,1,13
C520,520,0,Low,0,Full Coverage,0,0,1,12
C521,521,0,Medium,0,Full Coverage,0,0,1,8
C522,522,0,Medium,0,Liability-Only,0,0,1,12
C523,523,1,Low,50,Full Coverage,1,50,0,99
C524,524,0,Low,0,Full Coverage,0,50,0,99
C525,525,0,Medium,0,Full Coverage,0,50,1,11
C526,526,0,Low,0,Full Coverage,0,50,0,99
C527,527,0,Medium,0,Full Coverage,0,0,1,9
C528,528,1,Low,50,Liability-Only,0,0,0,99
C529,529,1,Medium,100,Full Coverage,0,0,1,1
C530,530,1,Low,50,Full Coverage,0,0,0,99
C531,531,0,Medium,0,Full Coverage,0,0,1,12
C532,532,1,Low,50,Liability-Only,1,50,1,11
C533,533,1,Low,50,Full Coverage,0,0,0,99
C534,534,0,Low,0,Full Coverage,0,50,1,13
C535,535,2,Low,100,Full Coverage,0,50,0,99
C536,536,0,High,0,Liability-Only,0,0,1,12
C537,537,0,Low,0,Full Coverage,0,50,0,99
C538,538,0,Low,0,Liability-Only,0,50,1,4
C539,539,0,Low,0,Liability-Only,0,0,1,8
C540,540,1,Low,50,Full Coverage,0,50,1,4
C541,541,1,Low,50,Liability-Only,0,0,0,99
C542,542,0,Low,0,Liability-Only,1,50,0,99
C543,543,0,Low,0,Full Coverage,0,50,1,14
C544,544,1,High,200,Full Coverage,0,50,1,8
C545,545,1,Medium,100,Full Coverage,0,50,0,99
C546,546,0,High,0,Full Coverage,0,0,1,10
C547,547,0,Low,0,Full Coverage,0,0,0,99
C548,548,0,High,0,Full Coverage,0,50,1,2
C549,549,0,Low,0,Liability-Only,0,50,1,9
C550,550,0,Low,0,Full Coverage,1,50,0,99
C551,551,0,Low,0,Full Coverage,0,0,0,99
C552,552,0,Low,0,Full Coverage,0,50,1,3
C553,553,0,Medium,0,Liability-Only,0,0,1,5
C554,554,0,Low,0,Liability-Only,0,0,0,99
C555,555,1,Medium,100,Full Coverage,0,50,1,10
C556,556,0,Low,0,Liability-Only,0,0,0,99
C557,557,1,Low,50,Full Coverage,0,50,1,12
C558,558,0,Low,0,Full Coverage,0,0,1,3
C559,559,0,Low,0,Full Coverage,0,50,0,99
C560,560,0,High,0,Liability-Only,0,0,0,99
C561,561,0,Low,0,Full Coverage,0,0,0,99
C562,562,2,Low,100,Full Coverage,1,50,0,99
C563,563,1,Low,50,Liability-Only,0,0,1,12
C564,564,1,Low,50,Liability-Only,0,0,1,12
C565,565,0,Low,0,Liability-Only,0,100,1,4
C566,566,1,Medium,100,Liability-Only,0,0,0,99
C567,567,0,Low,0,Full Coverage,0,0,0,99
C568,568,1,Low,50,Liability-Only,0,50,0,99
C569,569,0,Low,0,Full Coverage,0,50,0,99
C570,570,0,Low,0,Full Coverage,0,0,0,99
C571,571,1,Low,50,Liability-Only,0,0,1,4
C572,572,0,Medium,0,Full Coverage,0,50,0,99
C573,573,0,Low,0,Liability-Only,0,50,1,8
C574,574,1,Low,50,Full Coverage,0,0,0,99
C575,575,0,Medium,0,Liability-Only,0,50,1,14
C576,576,0,Low,0,Full Coverage,0,50,1,4
C577,577,0,Low,0,Full Coverage,1,50,0,99
C578,578,0,Low,0,Liability-Only,0,0,1,7
C579,579,0,High,0,Liability-Only,0,0,1,1
C580,580,0,Low,0,Full Coverage,0,0,0,99
C581,581,2,Low,100,Liability-Only,0,50,1,12
C582,582,0,Low,0,Full Coverage,0,50,1,13
C583,583,0,Low,0,Full Coverage,0,0,1,13
C584,584,0,Low,0,Full Coverage,0,0,1,5
C585,585,0,Low,0,Full Coverage,0,0,1,1
C586,586,0,Low,0,Liability-Only,0,0,0,99
C587,587,0,Medium,0,Full Coverage,0,50,1,8
C588,588,0,Medium,0,Liability-Only,1,100,1,6
C589,589,1,Low,50,Liability-Only,1,50,1,7
C590,590,0,Medium,0,Full Coverage,0,0,0,99
C591,591,0,Low,0,Full Coverage,0,0,1,5
C592,592,1,Low,50,Full Coverage,0,50,1,9
C593,593,0,Low,0,Full Coverage,0,0,0,99
C594,594,2,Low,100,Full Coverage,0,0,1,12
C595,595,0,Low,0,Liability-Only,0,50,1,12
C596,596,2,Low,100,Full Coverage,0,0,0,99
C597,597,0,Medium,0,Liability-Only,0,50,1,8
C598,598,0,Low,0,Liability-Only,0,0,0,99
C599,599,2,Low,100,Full Coverage,1,50,1,8
C600,600,1,High,200,Full Coverage,0,0,0,99
C601,601,0,Low,0,Full Coverage,1,50,1,12
C602,602,1,Low,50,Liability-Only,0,50,0,99
C603,603,2,Low,100,Full Coverage,0,0,1,9
C604,604,0,Medium,0,Full Coverage,0,0,0,99
C605,605,1,Low,50,Liability-Only,0,0,1,11
C606,606,2,Low,100,Liability-Only,0,50,0,99
C607,607,1,Low,50,Liability-Only,0,0,1,10
C608,608,1,Low,50,Full Coverage,1,100,0,99
C609,609,1,High,200,Liability-Only,0,50,0,99
C610,610,0,Low,0,Full Coverage,0,0,1,7
C611,611,2,Medium,200,Full Coverage,0,0,0,99
C612,612,1,Low,50,Full Coverage,0,50,1,6
C613,613,0,Low,0,Full Coverage,0,0,1,5
C614,614,0,High,0,Full Coverage,1,50,0,99
C615,615,1,Low,50,Liability-Only,1,100,1,11
C616,616,0,Medium,0,Full Coverage,0,0,1,9
C617,617,0,Low,0,Full Coverage,0,0,0,99
C618,618,0,Medium,0,Liability-Only,0,50,1,14
C619,619,1,Medium,100,Liability-Only,0,0,0,99
C620,620,1,High,200,Full Coverage,1,100,0,99
C621,621,1,High,200,Liability-Only,1,50,0,99
C622,622,0,Low,0,Full Coverage,0,0,0,99
C623,623,0,Low,0,Full Coverage,0,0,0,99
C624,624,0,High,0,Full Coverage,0,0,1,5
C625,625,0,Low,0,Full Coverage,0,0,0,99
C626,626,0,Low,0,Liability-Only,0,0,1,3
C627,627,0,Low,0,Liability-Only,1,50,1,2
C628,628,0,Low,0,Liability-Only,1,50,0,99
C629,629,1,Low,50,Full Coverage,0,0,0,99
C630,630,2,Medium,200,Full Coverage,0,0,1,2
C631,631,0,Low,0,Full Coverage,0,0,0,99
C632,632,0,Low,0,Liability-Only,0,0,0,99
C633,633,0,Low,0,Full Coverage,0,0,0,99
C634,634,1,High,200,Liability-Only,0,0,1,13
C635,635,0,Low,0,Liability-Only,0,0,1,8
C636,636,0,High,0,Liability-Only,0,50,1,2
C637,637,1,Low,50,Full Coverage,0,0,1,13
C638,638,2,Medium,200,Full Coverage,0,0,0,99
C639,639,0,Medium,0,Full Coverage,0,0,0,99
C640,640,0,High,0,Full Coverage,1,50,0,99
C641,641,0,Medium,0,Full Coverage,0,0,1,14
C642,642,0,Low,0,Full Coverage,0,0,0,99
C643,643,0,High,0,Full Coverage,0,50,0,99
C644,644,0,Low,0,Full Coverage,0,0,1,12
C645,645,0,Low,0,Full Coverage,0,50,1,11
C646,646,2,Low,100,Full Coverage,0,0,0,99
C647,647,0,Low,0,Liability-Only,0,50,0,99
C648,648,0,Medium,0,Full Coverage,0,0,1,7
C649,649,2,Low,100,Full Coverage,0,0,0,99
C650,650,0,Low,0,Full Coverage,0,0,0,99
C651,651,0,Low,0,Full Coverage,0,50,0,99
C652,652,0,Low,0,Full Coverage,0,50,1,11
C653,653,1,Low,50,Full Coverage,0,50,0,99
C654,654,1,Low,50,Full Coverage,0,50,0,99
C655,655,1,High,200,Liability-Only,0,0,1,10
C656,656,0,Medium,0,Full Coverage,0,0,0,99
C657,657,2,Low,100,Full Coverage,0,0,1,5
C658,658,1,Low,50,Liability-Only,0,0,0,99
C659,659,0,Low,0,Full Coverage,1,50,1,11
C660,660,1,Low,50,Liability-Only,1,50,0,99
C661,661,0,High,0,Full Coverage,0,0,0,99
C662,662,0,Low,0,Liability-Only,0,0,1,14
C663,663,2,Low,100,Full Coverage,0,50,1,3
C664,664,2,Low,100,Full Coverage,1,50,1,8
C665,665,1,Low,50,Liability-Only,1,50,1,11
C666,666,0,Low,0,Full Coverage,0,50,1,6
C667,667,0,Low,0,Full Coverage,0,50,0,99
C668,668,1,Low,50,Full Coverage,0,0,1,5
C669,669,1,Low,50,Full Coverage,0,0,0,99
C670,670,3,High,600,Full Coverage,0,50,0,99
C671,671,1,Medium,100,Full Coverage,0,0,0,99
C672,672,0,Medium,0,Liability-Only,0,0,1,14
C673,673,0,Medium,0,Liability-Only,1,100,1,4
C674,674,1,Medium,100,Full Coverage,1,50,0,99
C675,675,0,Low,0,Liability-Only,0,0,0,99
C676,676,2,Low,100,Full Coverage,1,50,1,7
C677,677,0,Low,0,Full Coverage,1,50,0,99
C678,678,0,Low,0,Full Coverage,0,50,1,2
C679,679,0,Low,0,Liability-Only,0,0,1,12
C680,680,0,Low,0,Liability-Only,1,100,1,10
C681,681,0,Low,0,Liability-Only,0,0,1,11
C682,682,0,Low,0,Full Coverage,1,100,0,99
C683,683,0,Low,0,Full Coverage,0,0,1,5
C684,684,0,Medium,0,Full Coverage,0,50,0,99
C685,685,0,High,0,Full Coverage,0,0,0,99
C686,686,0,Medium,0,Liability-Only,0,0,1,7
C687,687,1,Medium,100,Liability-Only,1,50,0,99
C688,688,1,Low,50,Full Coverage,0,0,1,2
C689,689,2,Low,100,Liability-Only,0,50,0,99
C690,690,0,Medium,0,Liability-Only,1,50,1,12
C691,691,0,Low,0,Full Coverage,1,100,1,3
C692,692,1,Low,50,Full Coverage,1,50,1,4
C693,693,1,Medium,100,Liability-Only,0,50,0,99
C694,694,3,High,600,Full Coverage,0,0,1,2
C695,695,0,Low,0,Full Coverage,0,0,0,99
C696,696,2,High,400,Liability-Only,0,0,1,1
C697,697,1,Low,50,Full Coverage,0,50,0,99
C698,698,0,Low,0,Liability-Only,0,0,1,7
C699,699,0,Low,0,Full Coverage,0,50,0,99
C700,700,1,Medium,100,Full Coverage,0,50,0,99
C701,701,1,Low,50,Full Coverage,0,0,1,4
C702,702,2,Medium,200,Liability-Only,0,50,0,99
C703,703,0,Low,0,Liability-Only,0,50,0,99
C704,704,1,Low,50,Full Coverage,0,0,0,99
C705,705,0,Low,0,Full Coverage,1,100,1,6
C706,706,0,Low,0,Full Coverage,0,0,0,99
C707,707,0,Low,0,Full Coverage,0,50,0,99
C708,708,0,Low,0,Liability-Only,0,0,1,14
C709,709,0,Medium,0,Full Coverage,0,100,1,2
C710,710,1,Medium,100,Full Coverage,0,0,0,99
C711,711,0,Low,0,Liability-Only,0,50,1,11
C712,712,1,Low,50,Liability-Only,1,50,1,10
C713,713,1,Low,50,Full Coverage,1,100,0,99
C714,714,0,Low,0,Liability-Only,1,100,0,99
C715,715,0,Low,0,Full Coverage,0,0,0,99
C716,716,0,Low,0,Liability-Only,1,100,1,1
C717,717,0,High,0,Liability-Only,0,0,1,10
C718,718,0,High,0,Full Coverage,0,50,1,9
C719,719,1,Low,50,Full Coverage,1,100,1,14
C720,720,1,Medium,100,Full Coverage,0,0,0,99
C721,721,2,Low,100,Full Coverage,0,50,1,11
C722,722,0,Low,0,Liability-Only,0,50,1,6
C723,723,0,High,0,Liability-Only,0,0,1,13
C724,724,0,Low,0,Full Coverage,0,0,1,5
C725,725,2,Low,100,Liability-Only,0,50,1,1
C726,726,2,Low,100,Full Coverage,0,50,1,13
C727,727,0,Medium,0,Liability-Only,1,50,1,6
C728,728,1,Medium,100,Liability-Only,1,50,1,3
C729,729,2,Low,100,Liability-Only,0,0,0,99
C730,730,1,Medium,100,Full Coverage,0,0,0,99
C731,731,1,Medium,100,Full Coverage,1,50,1,11
C732,732,0,Low,0,Liability-Only,0,50,0,99
C733,733,1,Low,50,Full Coverage,0,50,0,99
C734,734,1,Low,50,Liability-Only,1,50,1,13
C735,735,0,Low,0,Full Coverage,0,0,0,99
C736,736,1,Low,50,Liability-Only,0,0,0,99
C737,737,1,Medium,100,Full Coverage,0,0,0,99
C738,738,0,Medium,0,Full Coverage,1,50,0,99
C739,739,0,Low,0,Liability-Only,0,0,1,4
C740,740,1,Medium,100,Full Coverage,0,50,1,14
C741,741,0,Medium,0,Full Coverage,1,50,1,9
C742,742,1,Low,50,Full Coverage,0,0,1,3
C743,743,0,Low,0,Full Coverage,0,50,0,99
C744,744,0,Low,0,Full Coverage,0,50,1,7
C745,745,0,Low,0,Full Coverage,0,50,0,99
C746,746,0,Low,0,Full Coverage,0,0,0,99
C747,747,0,Low,0,Full Coverage,0,50,0,99
C748,748,0,Medium,0,Full Coverage,0,0,0,99
C749,749,0,Low,0,Full Coverage,0,50,0,99
C750,750,0,Low,0,Full Coverage,0,50,1,10
C751,751,1,High,200,Liability-Only,0,0,1,2
C752,752,0,Medium,0,Full Coverage,0,0,1,10
C753,753,3,Medium,300,Liability-Only,0,0,1,2
C754,754,1,Low,50,Liability-Only,1,50,0,99
C755,755,1,Low,50,Full Coverage,0,0,1,7
C756,756,0,Low,0,Liability-Only,0,0,1,8
C757,757,0,Low,0,Full Coverage,0,0,1,4
C758,758,0,Low,0,Full Coverage,0,0,1,10
C759,759,0,Low,0,Liability-Only,0,0,0,99
C760,760,0,High,0,Liability-Only,0,0,1,10
C761,761,0,Low,0,Full Coverage,0,0,1,14
C762,762,2,Low,100,Full Coverage,1,100,0,99
C763,763,0,Low,0,Full Coverage,0,0,0,99
C764,764,0,Low,0,Full Coverage,0,0,1,6
C765,765,0,Low,0,Liability-Only,0,50,1,12
C766,766,0,Medium,0,Liability-Only,0,50,1,6
C767,767,0,Low,0,Full Coverage,1,50,1,9
C768,768,1,Low,50,Full Coverage,0,50,0,99
C769,769,0,Low,0,Liability-Only,0,0,0,99
C770,770,0,Medium,0,Liability-Only,1,50,0,99
C771,771,0,High,0,Liability-Only,0,0,1,11
C772,772,1,Low,50,Full Coverage,0,50,0,99
C773,773,0,Low,0,Full Coverage,0,50,1,5
C774,774,1,Low,50,Liability-Only,0,0,0,99
C775,775,0,Medium,0,Liability-Only,1,50,1,4
C776,776,0,Low,0,Liability-Only,0,0,1,13
C777,777,0,Medium,0,Full Coverage,0,0,1,4
C778,778,0,High,0,Full Coverage,0,0,1,7
C779,779,1,Low,50,Full Coverage,1,50,0,99
C780,780,0,Low,0,Liability-Only,0,0,1,11
C781,781,1,Low,50,Liability-Only,0,50,0,99
C782,782,1,Low,50,Full Coverage,0,0,0,99
C783,783,1,Medium,100,Full Coverage,0,0,0,99
C784,784,1,Low,50,Liability-Only,0,0,1,3
C785,785,0,Low,0,Full Coverage,0,0,0,99
C786,786,0,Low,0,Liability-Only,0,0,0,99
C787,787,1,Low,50,Full Coverage,0,0,0,99
C788,788,1,Low,50,Full Coverage,0,0,0,99
C789,789,0,Low,0,Full Coverage,0,0,0,99
C790,790,0,Low,0,Full Coverage,0,50,1,7
C791,791,0,Low,0,Full Coverage,0,50,1,7
C792,792,1,Low,50,Liability-Only,1,50,1,10
C793,793,1,High,200,Liability-Only,0,0,0,99
C794,794,1,Medium,100,Full Coverage,0,0,1,8
C795,795,0,Low,0,Liability-Only,1,100,0,99
C796,796,0,Medium,0,Full Coverage,1,50,1,5
C797,797,0,Low,0,Full Coverage,0,0,1,5
C798,798,0,Low,0,Full Coverage,0,50,1,4
C799,799,3,Low,150,Full Coverage,0,0,0,99
C800,800,0,Low,0,Liability-Only,0,50,1,4
C801,801,0,Medium,0,Full Coverage,1,50,0,99
C802,802,1,Low,50,Full Coverage,0,50,1,3
C803,803,1,Low,50,Full Coverage,0,50,1,1
C804,804,0,Low,0,Liability-Only,0,0,0,99
C805,805,0,Medium,0,Full Coverage,1,50,0,99
C806,806,1,Low,50,Full Coverage,0,0,1,2
C807,807,1,Low,50,Full Coverage,0,0,1,8
C808,808,0,Medium,0,Liability-Only,0,50,1,6
C809,809,0,Low,0,Liability-Only,0,0,0,99
C810,810,1,High,200,Full Coverage,0,50,0,99
C811,811,0,Medium,0,Full Coverage,1,50,0,99
C812,812,0,Low,0,Full Coverage,1,50,1,6
C813,813,0,Low,0,Full Coverage,0,0,1,9
C814,814,0,High,0,Full Coverage,0,0,1,11
C815,815,0,Low,0,Liability-Only,0,0,0,99
C816,816,0,Low,0,Liability-Only,0,0,1,2
C817,817,0,Medium,0,Full Coverage,0,100,1,13
C818,818,0,Low,0,Liability-Only,0,0,1,1
C819,819,0,Low,0,Full Coverage,0,0,1,4
C820,820,0,Medium,0,Full Coverage,0,0,1,1
C821,821,0,Low,0,Full Coverage,1,150,0,99
C822,822,0,Medium,0,Full Coverage,0,0,1,10
C823,823,1,Low,50,Liability-Only,0,50,0,99
C824,824,1,Medium,100,Liability-Only,1,50,1,10
C825,825,2,Low,100,Liability-Only,0,0,0,99
C826,826,1,Low,50,Full Coverage,0,0,1,8
C827,827,0,Low,0,Full Coverage,0,0,1,9
C828,828,0,Low,0,Liability-Only,0,0,1,11
C829,829,0,Low,0,Liability-Only,0,50,1,8
C830,830,0,Low,0,Full Coverage,0,0,1,13
C831,831,0,High,0,Full Coverage,0,50,1,7
C832,832,0,Low,0,Full Coverage,0,50,0,99
C833,833,1,Low,50,Full Coverage,1,50,0,99
C834,834,0,Low,0,Full Coverage,1,50,1,8
C835,835,0,High,0,Liability-Only,0,0,0,99
C836,836,0,Low,0,Full Coverage,0,100,1,4
C837,837,0,Medium,0,Full Coverage,0,0,1,4
C838,838,0,Low,0,Full Coverage,0,50,1,2
C839,839,0,Low,0,Liability-Only,0,0,0,99
C840,840,0,Low,0,Full Coverage,0,0,1,1
C841,841,1,Low,50,Full Coverage,0,50,1,11
C842,842,0,Low,0,Full Coverage,1,50,0,99
C843,843,0,Medium,0,Full Coverage,0,0,1,13
C844,844,2,Low,100,Full Coverage,0,0,0,99
C845,845,0,Low,0,Full Coverage,0,0,0,99
C846,846,0,Low,0,Full Coverage,0,0,0,99
C847,847,0,Low,0,Full Coverage,0,0,1,11
C848,848,1,Low,50,Full Coverage,0,50,1,1
C849,849,0,Low,0,Full Coverage,0,0,0,99
C850,850,0,Low,0,Full Coverage,0,0,0,99
C851,851,1,Low,50,Liability-Only,0,0,1,2
C852,852,1,Low,50,Liability-Only,0,50,1,13
C853,853,1,Low,50,Full Coverage,0,0,1,4
C854,854,0,Low,0,Full Coverage,0,50,1,7
C855,855,1,Low,50,Liability-Only,0,0,1,2
C856,856,0,Low,0,Liability-Only,0,0,0,99
C857,857,1,Low,50,Full Coverage,0,50,1,3
C858,858,0,Low,0,Full Coverage,0,0,1,4
C859,859,1,Low,50,Full Coverage,0,50,0,99
C860,860,1,Medium,100,Liability-Only,1,100,1,6
C861,861,0,Low,0,Liability-Only,1,100,1,3
C862,862,1,Low,50,Liability-Only,0,0,1,7
C863,863,0,Low,0,Full Coverage,0,0,1,11
C864,864,2,Low,100,Full Coverage,0,0,0,99
C865,865,0,Low,0,Full Coverage,0,0,0,99
C866,866,1,Low,50,Full Coverage,1,50,1,3
C867,867,0,Low,0,Full Coverage,0,0,0,99
C868,868,0,Medium,0,Liability-Only,0,0,1,5
C869,869,0,Low,0,Liability-Only,0,0,0,99
C870,870,0,Low,0,Full Coverage,0,0,1,12
C871,871,1,Low,50,Full Coverage,0,50,1,5
C872,872,0,Low,0,Full Coverage,0,50,0,99
C873,873,0,High,0,Liability-Only,0,50,1,13
C874,874,0,Low,0,Full Coverage,0,50,0,99
C875,875,0,Low,0,Full Coverage,0,50,0,99
C876,876,0,Medium,0,Full Coverage,1,50,1,9
C877,877,1,Low,50,Liability-Only,0,50,0,99
C878,878,1,High,200,Liability-Only,0,50,1,5
C879,879,0,Low,0,Liability-Only,1,50,1,3
C880,880,0,Low,0,Full Coverage,0,0,1,2
C881,881,3,Low,150,Liability-Only,0,50,1,1
C882,882,1,Low,50,Full Coverage,1,50,1,11
C883,883,0,Low,0,Full Coverage,0,50,0,99
C884,884,0,High,0,Full Coverage,0,0,1,5
C885,885,0,Low,0,Full Coverage,0,0,1,3
C886,886,1,Low,50,Liability-Only,1,50,1,3
C887,887,1,Low,50,Liability-Only,0,100,1,14
C888,888,1,Low,50,Liability-Only,0,50,1,10
C889,889,1,Low,50,Liability-Only,0,0,1,14
C890,890,0,Low,0,Liability-Only,0,50,1,2
C891,891,1,Low,50,Full Coverage,1,50,0,99
C892,892,0,High,0,Liability-Only,0,0,1,14
C893,893,1,Low,50,Liability-Only,0,50,1,3
C894,894,0,Medium,0,Full Coverage,1,50,0,99
C895,895,0,Low,0,Liability-Only,1,100,0,99
C896,896,0,Low,0,Full Coverage,0,0,1,12
C897,897,1,Low,50,Full Coverage,1,100,1,7
C898,898,0,Medium,0,Full Coverage,0,0,1,3
C899,899,0,Low,0,Liability-Only,0,0,1,6
C900,900,2,Low,100,Liability-Only,0,0,0,99
C901,901,0,Low,0,Full Coverage,0,0,0,99
C902,902,0,Low,0,Liability-Only,1,50,0,99
C903,903,0,Medium,0,Full Coverage,0,0,1,9
C904,904,0,Low,0,Full Coverage,0,0,1,8
C905,905,2,Low,100,Full Coverage,0,50,1,4
C906,906,0,Low,0,Full Coverage,0,50,0,99
C907,907,0,Low,0,Liability-Only,0,50,1,10
C908,908,2,Medium,200,Full Coverage,0,0,1,4
C909,909,1,Medium,100,Full Coverage,0,0,1,13
C910,910,0,Low,0,Full Coverage,0,0,1,10
C911,911,0,Low,0,Liability-Only,0,0,1,12
C912,912,0,Low,0,Full Coverage,0,0,0,99
C913,913,0,Low,0,Full Coverage,0,0,0,99
C914,914,0,Low,0,Full Coverage,0,0,1,11
C915,915,0,Low,0,Full Coverage,0,0,0,99
C916,916,0,Low,0,Liability-Only,0,50,0,99
C917,917,1,Medium,100,Full Coverage,0,50,1,4
C918,918,1,Low,50,Full Coverage,0,50,0,99
C919,919,0,Low,0,Full Coverage,1,150,1,9
C920,920,0,Medium,0,Liability-Only,0,0,1,9
C921,921,0,Low,0,Liability-Only,1,50,1,3
C922,922,0,High,0,Liability-Only,1,50,1,12
C923,923,0,Low,0,Liability-Only,0,0,0,99
C924,924,1,Medium,100,Full Coverage,0,0,1,2
C925,925,1,Medium,100,Full Coverage,0,0,0,99
C926,926,0,Low,0,Liability-Only,1,50,0,99
C927,927,0,Low,0,Full Coverage,0,50,1,13
C928,928,2,Low,100,Liability-Only,0,0,0,99
C929,929,0,Low,0,Liability-Only,1,50,0,99
C930,930,0,Low,0,Full Coverage,0,100,0,99
C931,931,0,Low,0,Full Coverage,0,0,0,99
C932,932,0,Low,0,Full Coverage,1,100,0,99
C933,933,0,Low,0,Full Coverage,0,0,1,9
C934,934,0,Low,0,Liability-Only,0,100,1,14
C935,935,0,Low,0,Liability-Only,0,50,0,99
C936,936,0,Low,0,Full Coverage,0,0,1,13
C937,937,0,Medium,0,Liability-Only,0,0,0,99
C938,938,1,Low,50,Full Coverage,0,50,1,7
C939,939,0,Low,0,Liability-Only,0,50,0,99
C940,940,1,High,200,Full Coverage,0,0,1,14
C941,941,0,Low,0,Full Coverage,0,0,1,10
C942,942,1,Medium,100,Full Coverage,1,100,0,99
C943,943,0,Low,0,Full Coverage,0,0,0,99
C944,944,0,Low,0,Liability-Only,0,50,0,99
C945,945,0,Low,0,Liability-Only,0,0,1,4
C946,946,0,High,0,Full Coverage,0,0,0,99
C947,947,0,Medium,0,Full Coverage,0,0,1,3
C948,948,0,Low,0,Full Coverage,0,0,0,99
C949,949,1,Low,50,Liability-Only,0,0,1,1
C950,950,1,Low,50,Full Coverage,0,50,0,99
C951,951,0,Low,0,Liability-Only,0,50,0,99
C952,952,0,Low,0,Full Coverage,0,50,1,4
C953,953,1,High,200,Liability-Only,1,100,1,11
C954,954,0,Low,0,Liability-Only,0,0,1,11
C955,955,0,Low,0,Liability-Only,1,50,0,99
C956,956,2,Low,100,Full Coverage,1,100,1,5
C957,957,0,Low,0,Full Coverage,0,0,1,1
C958,958,1,Low,50,Liability-Only,0,0,1,2
C959,959,1,Low,50,Liability-Only,1,50,1,7
C960,960,1,Low,50,Full Coverage,0,0,1,7
C961,961,0,Medium,0,Full Coverage,0,0,1,8
C962,962,0,Low,0,Full Coverage,0,0,0,99
C963,963,1,Low,50,Liability-Only,0,50,1,11
C964,964,2,Low,100,Full Coverage,0,0,0,99
C965,965,0,Low,0,Liability-Only,0,50,0,99
C966,966,1,Low,50,Liability-Only,0,100,0,99
C967,967,0,Low,0,Liability-Only,0,0,1,11
C968,968,0,Medium,0,Full Coverage,0,0,1,13
C969,969,0,Low,0,Full Coverage,0,50,0,99
C970,970,0,Low,0,Liability-Only,0,0,0,99
C971,971,1,Low,50,Full Coverage,0,0,0,99
C972,972,0,Medium,0,Liability-Only,0,0,1,4
C973,973,1,Low,50,Liability-Only,0,50,1,2
C974,974,0,High,0,Full Coverage,1,50,0,99
C975,975,1,Low,50,Full Coverage,0,0,1,7
C976,976,0,Low,0,Full Coverage,0,0,0,99
C977,977,2,Medium,200,Full Coverage,0,50,0,99
C978,978,1,Low,50,Full Coverage,0,0,1,9
C979,979,0,Low,0,Liability-Only,0,0,1,6
C980,980,1,Low,50,Liability-Only,0,0,0,99
C981,981,0,Low,0,Liability-Only,0,50,0,99
C982,982,0,Medium,0,Full Coverage,1,50,1,4
C983,983,1,Low,50,Full Coverage,1,50,0,99
C984,984,1,Low,50,Liability-Only,0,0,1,2
C985,985,0,Low,0,Full Coverage,1,50,1,6
C986,986,1,Low,50,Full Coverage,0,0,1,9
C987,987,0,Medium,0,Full Coverage,0,50,1,3
C988,988,1,Medium,100,Full Coverage,0,0,1,5
C989,989,0,Low,0,Liability-Only,0,0,0,99
C990,990,0,Medium,0,Full Coverage,1,50,0,99
C991,991,0,Low,0,Liability-Only,0,0,0,99
C992,992,0,Low,0,Full Coverage,0,100,0,99
C993,993,0,Low,0,Full Coverage,1,50,0,99
C994,994,0,Low,0,Full Coverage,0,50,1,7
C995,995,0,Medium,0,Liability-Only,0,0,1,7
C996,996,0,Low,0,Full Coverage,0,0,1,8
C997,997,0,Low,0,Full Coverage,0,0,1,6
C998,998,0,High,0,Full Coverage,0,0,1,2
C999,999,2,Low,100,Full Coverage,0,50,1,2
C1000,1000,1,Low,50,Liability-Only,0,50,0,99
C1001,1001,0,Low,0,Liability-Only,1,50,1,13
C1002,1002,0,Medium,0,Full Coverage,0,0,0,99
C1003,1003,0,High,0,Full Coverage,0,0,1,1
C1004,1004,0,Low,0,Liability-Only,0,0,1,5
C1005,1005,0,Medium,0,Liability-Only,0,0,1,12
C1006,1006,3,Medium,300,Full Coverage,0,0,1,13
C1007,1007,1,Low,50,Full Coverage,0,0,1,8
C1008,1008,0,Low,0,Liability-Only,0,50,0,99
C1009,1009,0,Low,0,Full Coverage,0,0,0,99
C1010,1010,1,Low,50,Full Coverage,1,150,1,12
C1011,1011,2,Medium,200,Full Coverage,0,0,1,4
C1012,1012,0,Medium,0,Full Coverage,0,0,1,11
C1013,1013,1,Low,50,Liability-Only,0,0,1,8
C1014,1014,0,Medium,0,Full Coverage,0,0,0,99
C1015,1015,2,Low,100,Full Coverage,0,100,1,5
C1016,1016,1,Low,50,Liability-Only,1,100,0,99
C1017,1017,1,Low,50,Full Coverage,0,0,1,11
C1018,1018,0,Medium,0,Full Coverage,0,0,0,99
C1019,1019,0,Medium,0,Liability-Only,0,50,0,99
C1020,1020,1,Low,50,Liability-Only,0,50,1,5
C1021,1021,0,High,0,Liability-Only,1,150,0,99
